################################################################## 
# Generated by FullSWOF_2D version 1.07.01, 2016-06-01
################################################################## 
# Discharge on the left, right, bottom and top boundaries at each time
# time	left discharge (m^3/s)	right discharge (m^3/s)	bottom discharge (m^3/s)	top discharge (m^3/s)
3774.1	-0.000477144	        0	        0	        0
3774.2	-0.000477	        0	        0	        0
3774.3	-0.000476857	        0	        0	        0
3774.4	-0.000476713	        0	        0	        0
3774.5	-0.00047657	        0	        0	        0
3774.6	-0.000476427	        0	        0	        0
3774.7	-0.000476284	        0	        0	        0
3774.8	-0.000476141	        0	        0	        0
3774.9	-0.000475999	        0	        0	        0
3775	-0.000475857	        0	        0	        0
3775.1	-0.000475715	        0	        0	        0
3775.2	-0.000475573	        0	        0	        0
3775.3	-0.000475432	        0	        0	        0
3775.4	-0.000475291	        0	        0	        0
3775.5	-0.000475151	        0	        0	        0
3775.6	-0.000475011	        0	        0	        0
3775.7	-0.000474871	        0	        0	        0
3775.8	-0.000474731	        0	        0	        0
3775.9	-0.000474592	        0	        0	        0
3776	-0.000474453	        0	        0	        0
3776.1	-0.000474315	        0	        0	        0
3776.2	-0.000474176	        0	        0	        0
3776.3	-0.000474039	        0	        0	        0
3776.4	-0.000473901	        0	        0	        0
3776.5	-0.000473764	        0	        0	        0
3776.6	-0.000473628	        0	        0	        0
3776.7	-0.000473492	        0	        0	        0
3776.8	-0.000473356	        0	        0	        0
3776.9	-0.00047322	        0	        0	        0
3777	-0.000473085	        0	        0	        0
3777.1	-0.00047295	        0	        0	        0
3777.2	-0.000472816	        0	        0	        0
3777.3	-0.000472682	        0	        0	        0
3777.4	-0.000472549	        0	        0	        0
3777.5	-0.000472416	        0	        0	        0
3777.6	-0.000472283	        0	        0	        0
3777.7	-0.00047215	        0	        0	        0
3777.8	-0.000472018	        0	        0	        0
3777.9	-0.000471887	        0	        0	        0
3778	-0.000471756	        0	        0	        0
3778.1	-0.000471625	        0	        0	        0
3778.2	-0.000471494	        0	        0	        0
3778.3	-0.000471364	        0	        0	        0
3778.4	-0.000471234	        0	        0	        0
3778.5	-0.000471104	        0	        0	        0
3778.6	-0.000470975	        0	        0	        0
3778.7	-0.000470847	        0	        0	        0
3778.8	-0.000470718	        0	        0	        0
3778.9	-0.00047059	        0	        0	        0
3779	-0.000470462	        0	        0	        0
3779.1	-0.000470335	        0	        0	        0
3779.2	-0.000470207	        0	        0	        0
3779.3	-0.00047008	        0	        0	        0
3779.4	-0.000469954	        0	        0	        0
3779.5	-0.000469828	        0	        0	        0
3779.6	-0.000469702	        0	        0	        0
3779.7	-0.000469576	        0	        0	        0
3779.8	-0.000469451	        0	        0	        0
3779.9	-0.000469325	        0	        0	        0
3780	-0.000469201	        0	        0	        0
3780.1	-0.000469076	        0	        0	        0
3780.2	-0.000468952	        0	        0	        0
3780.3	-0.000468828	        0	        0	        0
3780.4	-0.000468704	        0	        0	        0
3780.5	-0.00046858	        0	        0	        0
3780.6	-0.000468457	        0	        0	        0
3780.7	-0.000468334	        0	        0	        0
3780.8	-0.000468211	        0	        0	        0
3780.9	-0.000468088	        0	        0	        0
3781	-0.000467966	        0	        0	        0
3781.1	-0.000467844	        0	        0	        0
3781.2	-0.000467722	        0	        0	        0
3781.3	-0.0004676	        0	        0	        0
3781.4	-0.000467479	        0	        0	        0
3781.5	-0.000467357	        0	        0	        0
3781.6	-0.000467236	        0	        0	        0
3781.7	-0.000467115	        0	        0	        0
3781.8	-0.000466995	        0	        0	        0
3781.9	-0.000466874	        0	        0	        0
3782	-0.000466754	        0	        0	        0
3782.1	-0.000466634	        0	        0	        0
3782.2	-0.000466514	        0	        0	        0
3782.3	-0.000466394	        0	        0	        0
3782.4	-0.000466274	        0	        0	        0
3782.5	-0.000466155	        0	        0	        0
3782.6	-0.000466036	        0	        0	        0
3782.7	-0.000465917	        0	        0	        0
3782.8	-0.000465798	        0	        0	        0
3782.9	-0.000465679	        0	        0	        0
3783	-0.00046556	        0	        0	        0
3783.1	-0.000465442	        0	        0	        0
3783.2	-0.000465324	        0	        0	        0
3783.3	-0.000465205	        0	        0	        0
3783.4	-0.000465087	        0	        0	        0
3783.5	-0.00046497	        0	        0	        0
3783.6	-0.000464852	        0	        0	        0
3783.7	-0.000464734	        0	        0	        0
3783.8	-0.000464617	        0	        0	        0
3783.9	-0.0004645	        0	        0	        0
3784	-0.000464382	        0	        0	        0
3784.1	-0.000464265	        0	        0	        0
3784.2	-0.000464149	        0	        0	        0
3784.3	-0.000464032	        0	        0	        0
3784.4	-0.000463915	        0	        0	        0
3784.5	-0.000463799	        0	        0	        0
3784.6	-0.000463682	        0	        0	        0
3784.7	-0.000463566	        0	        0	        0
3784.8	-0.00046345	        0	        0	        0
3784.9	-0.000463334	        0	        0	        0
3785	-0.000463218	        0	        0	        0
3785.1	-0.000463102	        0	        0	        0
3785.2	-0.000462987	        0	        0	        0
3785.3	-0.000462871	        0	        0	        0
3785.4	-0.000462756	        0	        0	        0
3785.5	-0.00046264	        0	        0	        0
3785.6	-0.000462525	        0	        0	        0
3785.7	-0.00046241	        0	        0	        0
3785.8	-0.000462295	        0	        0	        0
3785.9	-0.00046218	        0	        0	        0
3786	-0.000462066	        0	        0	        0
3786.1	-0.000461989	        0	        0	        0
3786.2	-0.000461914	        0	        0	        0
3786.3	-0.00046184	        0	        0	        0
3786.4	-0.000461767	        0	        0	        0
3786.5	-0.000461695	        0	        0	        0
3786.6	-0.000461623	        0	        0	        0
3786.7	-0.000461552	        0	        0	        0
3786.8	-0.000461482	        0	        0	        0
3786.9	-0.000461412	        0	        0	        0
3787	-0.000461343	        0	        0	        0
3787.1	-0.000461274	        0	        0	        0
3787.2	-0.000461206	        0	        0	        0
3787.3	-0.000461138	        0	        0	        0
3787.4	-0.00046107	        0	        0	        0
3787.5	-0.000461003	        0	        0	        0
3787.6	-0.000460936	        0	        0	        0
3787.7	-0.00046087	        0	        0	        0
3787.8	-0.000460804	        0	        0	        0
3787.9	-0.000460738	        0	        0	        0
3788	-0.000460673	        0	        0	        0
3788.1	-0.000460608	        0	        0	        0
3788.2	-0.000460543	        0	        0	        0
3788.3	-0.000460479	        0	        0	        0
3788.4	-0.000460414	        0	        0	        0
3788.5	-0.000460351	        0	        0	        0
3788.6	-0.000460287	        0	        0	        0
3788.7	-0.000460224	        0	        0	        0
3788.8	-0.000460161	        0	        0	        0
3788.9	-0.000460098	        0	        0	        0
3789	-0.000460036	        0	        0	        0
3789.1	-0.000459974	        0	        0	        0
3789.2	-0.000459912	        0	        0	        0
3789.3	-0.00045985	        0	        0	        0
3789.4	-0.000459789	        0	        0	        0
3789.5	-0.000459728	        0	        0	        0
3789.6	-0.000459667	        0	        0	        0
3789.7	-0.000459607	        0	        0	        0
3789.8	-0.000459547	        0	        0	        0
3789.9	-0.000459487	        0	        0	        0
3790	-0.000459427	        0	        0	        0
3790.1	-0.000459368	        0	        0	        0
3790.2	-0.000459309	        0	        0	        0
3790.3	-0.00045925	        0	        0	        0
3790.4	-0.000459191	        0	        0	        0
3790.5	-0.000459133	        0	        0	        0
3790.6	-0.000459075	        0	        0	        0
3790.7	-0.000459017	        0	        0	        0
3790.8	-0.00045896	        0	        0	        0
3790.9	-0.000458903	        0	        0	        0
3791	-0.000458846	        0	        0	        0
3791.1	-0.000458789	        0	        0	        0
3791.2	-0.000458733	        0	        0	        0
3791.3	-0.000458677	        0	        0	        0
3791.4	-0.000458621	        0	        0	        0
3791.5	-0.000458565	        0	        0	        0
3791.6	-0.00045851	        0	        0	        0
3791.7	-0.000458455	        0	        0	        0
3791.8	-0.0004584	        0	        0	        0
3791.9	-0.000458346	        0	        0	        0
3792	-0.000458292	        0	        0	        0
3792.1	-0.000458238	        0	        0	        0
3792.2	-0.000458185	        0	        0	        0
3792.3	-0.000458132	        0	        0	        0
3792.4	-0.000458079	        0	        0	        0
3792.5	-0.000458026	        0	        0	        0
3792.6	-0.000457974	        0	        0	        0
3792.7	-0.000457922	        0	        0	        0
3792.8	-0.00045787	        0	        0	        0
3792.9	-0.000457818	        0	        0	        0
3793	-0.000457767	        0	        0	        0
3793.1	-0.000457716	        0	        0	        0
3793.2	-0.000457666	        0	        0	        0
3793.3	-0.000457616	        0	        0	        0
3793.4	-0.000457566	        0	        0	        0
3793.5	-0.000457516	        0	        0	        0
3793.6	-0.000457467	        0	        0	        0
3793.7	-0.000457418	        0	        0	        0
3793.8	-0.000457369	        0	        0	        0
3793.9	-0.00045732	        0	        0	        0
3794	-0.000457272	        0	        0	        0
3794.1	-0.000457224	        0	        0	        0
3794.2	-0.000457177	        0	        0	        0
3794.3	-0.000457129	        0	        0	        0
3794.4	-0.000457082	        0	        0	        0
3794.5	-0.000457036	        0	        0	        0
3794.6	-0.000456989	        0	        0	        0
3794.7	-0.000456943	        0	        0	        0
3794.8	-0.000456897	        0	        0	        0
3794.9	-0.000456852	        0	        0	        0
3795	-0.000456806	        0	        0	        0
3795.1	-0.000456761	        0	        0	        0
3795.2	-0.000456716	        0	        0	        0
3795.3	-0.000456672	        0	        0	        0
3795.4	-0.000456628	        0	        0	        0
3795.5	-0.000456584	        0	        0	        0
3795.6	-0.00045654	        0	        0	        0
3795.7	-0.000456497	        0	        0	        0
3795.8	-0.000456453	        0	        0	        0
3795.9	-0.00045641	        0	        0	        0
3796	-0.000456368	        0	        0	        0
3796.1	-0.000456325	        0	        0	        0
3796.2	-0.000456283	        0	        0	        0
3796.3	-0.000456241	        0	        0	        0
3796.4	-0.000456199	        0	        0	        0
3796.5	-0.000456157	        0	        0	        0
3796.6	-0.000456116	        0	        0	        0
3796.7	-0.000456075	        0	        0	        0
3796.8	-0.000456034	        0	        0	        0
3796.9	-0.000455993	        0	        0	        0
3797	-0.000455953	        0	        0	        0
3797.1	-0.000455912	        0	        0	        0
3797.2	-0.000455872	        0	        0	        0
3797.3	-0.000455832	        0	        0	        0
3797.4	-0.000455792	        0	        0	        0
3797.5	-0.000455752	        0	        0	        0
3797.6	-0.000455713	        0	        0	        0
3797.7	-0.000455674	        0	        0	        0
3797.8	-0.000455634	        0	        0	        0
3797.9	-0.000455595	        0	        0	        0
3798	-0.000455556	        0	        0	        0
3798.1	-0.000455518	        0	        0	        0
3798.2	-0.000455479	        0	        0	        0
3798.3	-0.000455441	        0	        0	        0
3798.4	-0.000455402	        0	        0	        0
3798.5	-0.000455364	        0	        0	        0
3798.6	-0.000455326	        0	        0	        0
3798.7	-0.000455288	        0	        0	        0
3798.8	-0.00045525	        0	        0	        0
3798.9	-0.000455212	        0	        0	        0
3799	-0.000455175	        0	        0	        0
3799.1	-0.000455137	        0	        0	        0
3799.2	-0.0004551	        0	        0	        0
3799.3	-0.000455062	        0	        0	        0
3799.4	-0.000455025	        0	        0	        0
3799.5	-0.000454988	        0	        0	        0
3799.6	-0.000454951	        0	        0	        0
3799.7	-0.000454914	        0	        0	        0
3799.8	-0.000454877	        0	        0	        0
3799.9	-0.00045484	        0	        0	        0
3800	-0.000454803	        0	        0	        0
3800.1	-0.000454766	        0	        0	        0
3800.2	-0.000454729	        0	        0	        0
3800.3	-0.000454693	        0	        0	        0
3800.4	-0.000454656	        0	        0	        0
3800.5	-0.00045462	        0	        0	        0
3800.6	-0.000454583	        0	        0	        0
3800.7	-0.000454547	        0	        0	        0
3800.8	-0.000454511	        0	        0	        0
3800.9	-0.000454474	        0	        0	        0
3801	-0.000454438	        0	        0	        0
3801.1	-0.000454402	        0	        0	        0
3801.2	-0.000454366	        0	        0	        0
3801.3	-0.00045433	        0	        0	        0
3801.4	-0.000454294	        0	        0	        0
3801.5	-0.000454258	        0	        0	        0
3801.6	-0.000454222	        0	        0	        0
3801.7	-0.000454186	        0	        0	        0
3801.8	-0.00045415	        0	        0	        0
3801.9	-0.000454115	        0	        0	        0
3802	-0.000454079	        0	        0	        0
3802.1	-0.000454043	        0	        0	        0
3802.2	-0.000454008	        0	        0	        0
3802.3	-0.000453972	        0	        0	        0
3802.4	-0.000453937	        0	        0	        0
3802.5	-0.000453901	        0	        0	        0
3802.6	-0.000453866	        0	        0	        0
3802.7	-0.00045383	        0	        0	        0
3802.8	-0.000453795	        0	        0	        0
3802.9	-0.00045376	        0	        0	        0
3803	-0.000453725	        0	        0	        0
3803.1	-0.00045369	        0	        0	        0
3803.2	-0.000453654	        0	        0	        0
3803.3	-0.000453619	        0	        0	        0
3803.4	-0.000453584	        0	        0	        0
3803.5	-0.000453549	        0	        0	        0
3803.6	-0.000453515	        0	        0	        0
3803.7	-0.00045348	        0	        0	        0
3803.8	-0.000453445	        0	        0	        0
3803.9	-0.00045341	        0	        0	        0
3804	-0.000453376	        0	        0	        0
3804.1	-0.000453341	        0	        0	        0
3804.2	-0.000453307	        0	        0	        0
3804.3	-0.000453272	        0	        0	        0
3804.4	-0.000453238	        0	        0	        0
3804.5	-0.000453203	        0	        0	        0
3804.6	-0.000453169	        0	        0	        0
3804.7	-0.000453135	        0	        0	        0
3804.8	-0.000453101	        0	        0	        0
3804.9	-0.000453067	        0	        0	        0
3805	-0.000453033	        0	        0	        0
3805.1	-0.000452999	        0	        0	        0
3805.2	-0.000452965	        0	        0	        0
3805.3	-0.000452932	        0	        0	        0
3805.4	-0.000452898	        0	        0	        0
3805.5	-0.000452864	        0	        0	        0
3805.6	-0.000452831	        0	        0	        0
3805.7	-0.000452797	        0	        0	        0
3805.8	-0.000452764	        0	        0	        0
3805.9	-0.000452731	        0	        0	        0
3806	-0.000452698	        0	        0	        0
3806.1	-0.000452665	        0	        0	        0
3806.2	-0.000452632	        0	        0	        0
3806.3	-0.000452599	        0	        0	        0
3806.4	-0.000452566	        0	        0	        0
3806.5	-0.000452533	        0	        0	        0
3806.6	-0.000452501	        0	        0	        0
3806.7	-0.000452468	        0	        0	        0
3806.8	-0.000452436	        0	        0	        0
3806.9	-0.000452404	        0	        0	        0
3807	-0.000452371	        0	        0	        0
3807.1	-0.000452339	        0	        0	        0
3807.2	-0.000452307	        0	        0	        0
3807.3	-0.000452275	        0	        0	        0
3807.4	-0.000452244	        0	        0	        0
3807.5	-0.000452212	        0	        0	        0
3807.6	-0.00045218	        0	        0	        0
3807.7	-0.000452149	        0	        0	        0
3807.8	-0.000452117	        0	        0	        0
3807.9	-0.000452086	        0	        0	        0
3808	-0.000452055	        0	        0	        0
3808.1	-0.000452024	        0	        0	        0
3808.2	-0.000451993	        0	        0	        0
3808.3	-0.000451962	        0	        0	        0
3808.4	-0.000451931	        0	        0	        0
3808.5	-0.000451901	        0	        0	        0
3808.6	-0.00045187	        0	        0	        0
3808.7	-0.00045184	        0	        0	        0
3808.8	-0.00045181	        0	        0	        0
3808.9	-0.000451779	        0	        0	        0
3809	-0.000451749	        0	        0	        0
3809.1	-0.000451719	        0	        0	        0
3809.2	-0.00045169	        0	        0	        0
3809.3	-0.00045166	        0	        0	        0
3809.4	-0.00045163	        0	        0	        0
3809.5	-0.000451601	        0	        0	        0
3809.6	-0.000451572	        0	        0	        0
3809.7	-0.000451542	        0	        0	        0
3809.8	-0.000451513	        0	        0	        0
3809.9	-0.000451484	        0	        0	        0
3810	-0.000451455	        0	        0	        0
3810.1	-0.000451427	        0	        0	        0
3810.2	-0.000451398	        0	        0	        0
3810.3	-0.00045137	        0	        0	        0
3810.4	-0.000451341	        0	        0	        0
3810.5	-0.000451313	        0	        0	        0
3810.6	-0.000451285	        0	        0	        0
3810.7	-0.000451257	        0	        0	        0
3810.8	-0.000451229	        0	        0	        0
3810.9	-0.000451201	        0	        0	        0
3811	-0.000451174	        0	        0	        0
3811.1	-0.000451146	        0	        0	        0
3811.2	-0.000451119	        0	        0	        0
3811.3	-0.000451092	        0	        0	        0
3811.4	-0.000451064	        0	        0	        0
3811.5	-0.000451037	        0	        0	        0
3811.6	-0.000451011	        0	        0	        0
3811.7	-0.000450984	        0	        0	        0
3811.8	-0.000450957	        0	        0	        0
3811.9	-0.000450931	        0	        0	        0
3812	-0.000450904	        0	        0	        0
3812.1	-0.000450878	        0	        0	        0
3812.2	-0.000450852	        0	        0	        0
3812.3	-0.000450826	        0	        0	        0
3812.4	-0.0004508	        0	        0	        0
3812.5	-0.000450775	        0	        0	        0
3812.6	-0.000450749	        0	        0	        0
3812.7	-0.000450724	        0	        0	        0
3812.8	-0.000450699	        0	        0	        0
3812.9	-0.000450673	        0	        0	        0
3813	-0.000450648	        0	        0	        0
3813.1	-0.000450623	        0	        0	        0
3813.2	-0.000450599	        0	        0	        0
3813.3	-0.000450574	        0	        0	        0
3813.4	-0.00045055	        0	        0	        0
3813.5	-0.000450525	        0	        0	        0
3813.6	-0.000450501	        0	        0	        0
3813.7	-0.000450477	        0	        0	        0
3813.8	-0.000450453	        0	        0	        0
3813.9	-0.000450429	        0	        0	        0
3814	-0.000450406	        0	        0	        0
3814.1	-0.000450382	        0	        0	        0
3814.2	-0.000450359	        0	        0	        0
3814.3	-0.000450335	        0	        0	        0
3814.4	-0.000450312	        0	        0	        0
3814.5	-0.000450289	        0	        0	        0
3814.6	-0.000450266	        0	        0	        0
3814.7	-0.000450244	        0	        0	        0
3814.8	-0.000450221	        0	        0	        0
3814.9	-0.000450199	        0	        0	        0
3815	-0.000450176	        0	        0	        0
3815.1	-0.000450154	        0	        0	        0
3815.2	-0.000450132	        0	        0	        0
3815.3	-0.00045011	        0	        0	        0
3815.4	-0.000450089	        0	        0	        0
3815.5	-0.000450067	        0	        0	        0
3815.6	-0.000450045	        0	        0	        0
3815.7	-0.000450024	        0	        0	        0
3815.8	-0.000450003	        0	        0	        0
3815.9	-0.000449982	        0	        0	        0
3816	-0.000449961	        0	        0	        0
3816.1	-0.00044994	        0	        0	        0
3816.2	-0.00044992	        0	        0	        0
3816.3	-0.000449899	        0	        0	        0
3816.4	-0.000449879	        0	        0	        0
3816.5	-0.000449859	        0	        0	        0
3816.6	-0.000449839	        0	        0	        0
3816.7	-0.000449819	        0	        0	        0
3816.8	-0.000449799	        0	        0	        0
3816.9	-0.000449779	        0	        0	        0
3817	-0.00044976	        0	        0	        0
3817.1	-0.00044974	        0	        0	        0
3817.2	-0.000449721	        0	        0	        0
3817.3	-0.000449702	        0	        0	        0
3817.4	-0.000449683	        0	        0	        0
3817.5	-0.000449664	        0	        0	        0
3817.6	-0.000449646	        0	        0	        0
3817.7	-0.000449627	        0	        0	        0
3817.8	-0.000449609	        0	        0	        0
3817.9	-0.000449591	        0	        0	        0
3818	-0.000449573	        0	        0	        0
3818.1	-0.000449555	        0	        0	        0
3818.2	-0.000449537	        0	        0	        0
3818.3	-0.000449519	        0	        0	        0
3818.4	-0.000449502	        0	        0	        0
3818.5	-0.000449484	        0	        0	        0
3818.6	-0.000449467	        0	        0	        0
3818.7	-0.00044945	        0	        0	        0
3818.8	-0.000449433	        0	        0	        0
3818.9	-0.000449416	        0	        0	        0
3819	-0.0004494	        0	        0	        0
3819.1	-0.000449383	        0	        0	        0
3819.2	-0.000449367	        0	        0	        0
3819.3	-0.000449351	        0	        0	        0
3819.4	-0.000449335	        0	        0	        0
3819.5	-0.000449319	        0	        0	        0
3819.6	-0.000449303	        0	        0	        0
3819.7	-0.000449287	        0	        0	        0
3819.8	-0.000449272	        0	        0	        0
3819.9	-0.000449256	        0	        0	        0
3820	-0.000449241	        0	        0	        0
3820.1	-0.000449226	        0	        0	        0
3820.2	-0.000449211	        0	        0	        0
3820.3	-0.000449196	        0	        0	        0
3820.4	-0.000449182	        0	        0	        0
3820.5	-0.000449167	        0	        0	        0
3820.6	-0.000449153	        0	        0	        0
3820.7	-0.000449139	        0	        0	        0
3820.8	-0.000449124	        0	        0	        0
3820.9	-0.000449111	        0	        0	        0
3821	-0.000449097	        0	        0	        0
3821.1	-0.000449083	        0	        0	        0
3821.2	-0.000449069	        0	        0	        0
3821.3	-0.000449056	        0	        0	        0
3821.4	-0.000449043	        0	        0	        0
3821.5	-0.00044903	        0	        0	        0
3821.6	-0.000449017	        0	        0	        0
3821.7	-0.000449004	        0	        0	        0
3821.8	-0.000448991	        0	        0	        0
3821.9	-0.000448979	        0	        0	        0
3822	-0.000448966	        0	        0	        0
3822.1	-0.000448954	        0	        0	        0
3822.2	-0.000448942	        0	        0	        0
3822.3	-0.00044893	        0	        0	        0
3822.4	-0.000448918	        0	        0	        0
3822.5	-0.000448906	        0	        0	        0
3822.6	-0.000448894	        0	        0	        0
3822.7	-0.000448883	        0	        0	        0
3822.8	-0.000448871	        0	        0	        0
3822.9	-0.00044886	        0	        0	        0
3823	-0.000448849	        0	        0	        0
3823.1	-0.000448838	        0	        0	        0
3823.2	-0.000448827	        0	        0	        0
3823.3	-0.000448817	        0	        0	        0
3823.4	-0.000448806	        0	        0	        0
3823.5	-0.000448796	        0	        0	        0
3823.6	-0.000448785	        0	        0	        0
3823.7	-0.000448775	        0	        0	        0
3823.8	-0.000448765	        0	        0	        0
3823.9	-0.000448755	        0	        0	        0
3824	-0.000448745	        0	        0	        0
3824.1	-0.000448736	        0	        0	        0
3824.2	-0.000448726	        0	        0	        0
3824.3	-0.000448717	        0	        0	        0
3824.4	-0.000448707	        0	        0	        0
3824.5	-0.000448698	        0	        0	        0
3824.6	-0.000448689	        0	        0	        0
3824.7	-0.00044868	        0	        0	        0
3824.8	-0.000448671	        0	        0	        0
3824.9	-0.000448663	        0	        0	        0
3825	-0.000448654	        0	        0	        0
3825.1	-0.000448646	        0	        0	        0
3825.2	-0.000448637	        0	        0	        0
3825.3	-0.000448629	        0	        0	        0
3825.4	-0.000448621	        0	        0	        0
3825.5	-0.000448613	        0	        0	        0
3825.6	-0.000448605	        0	        0	        0
3825.7	-0.000448598	        0	        0	        0
3825.8	-0.00044859	        0	        0	        0
3825.9	-0.000448583	        0	        0	        0
3826	-0.000448575	        0	        0	        0
3826.1	-0.000448568	        0	        0	        0
3826.2	-0.000448561	        0	        0	        0
3826.3	-0.000448554	        0	        0	        0
3826.4	-0.000448547	        0	        0	        0
3826.5	-0.00044854	        0	        0	        0
3826.6	-0.000448534	        0	        0	        0
3826.7	-0.000448527	        0	        0	        0
3826.8	-0.000448521	        0	        0	        0
3826.9	-0.000448514	        0	        0	        0
3827	-0.000448508	        0	        0	        0
3827.1	-0.000448502	        0	        0	        0
3827.2	-0.000448496	        0	        0	        0
3827.3	-0.00044849	        0	        0	        0
3827.4	-0.000448484	        0	        0	        0
3827.5	-0.000448479	        0	        0	        0
3827.6	-0.000448473	        0	        0	        0
3827.7	-0.000448468	        0	        0	        0
3827.8	-0.000448462	        0	        0	        0
3827.9	-0.000448457	        0	        0	        0
3828	-0.000448452	        0	        0	        0
3828.1	-0.000448447	        0	        0	        0
3828.2	-0.000448442	        0	        0	        0
3828.3	-0.000448437	        0	        0	        0
3828.4	-0.000448433	        0	        0	        0
3828.5	-0.000448428	        0	        0	        0
3828.6	-0.000448423	        0	        0	        0
3828.7	-0.000448419	        0	        0	        0
3828.8	-0.000448415	        0	        0	        0
3828.9	-0.000448411	        0	        0	        0
3829	-0.000448406	        0	        0	        0
3829.1	-0.000448402	        0	        0	        0
3829.2	-0.000448399	        0	        0	        0
3829.3	-0.000448395	        0	        0	        0
3829.4	-0.000448391	        0	        0	        0
3829.5	-0.000448387	        0	        0	        0
3829.6	-0.000448384	        0	        0	        0
3829.7	-0.000448381	        0	        0	        0
3829.8	-0.000448377	        0	        0	        0
3829.9	-0.000448374	        0	        0	        0
3830	-0.000448371	        0	        0	        0
3830.1	-0.00044833	        0	        0	        0
3830.2	-0.000448287	        0	        0	        0
3830.3	-0.000448244	        0	        0	        0
3830.4	-0.0004482	        0	        0	        0
3830.5	-0.000448156	        0	        0	        0
3830.6	-0.000448111	        0	        0	        0
3830.7	-0.000448065	        0	        0	        0
3830.8	-0.000448019	        0	        0	        0
3830.9	-0.000447973	        0	        0	        0
3831	-0.000447927	        0	        0	        0
3831.1	-0.00044788	        0	        0	        0
3831.2	-0.000447833	        0	        0	        0
3831.3	-0.000447786	        0	        0	        0
3831.4	-0.000447738	        0	        0	        0
3831.5	-0.000447691	        0	        0	        0
3831.6	-0.000447643	        0	        0	        0
3831.7	-0.000447595	        0	        0	        0
3831.8	-0.000447547	        0	        0	        0
3831.9	-0.000447499	        0	        0	        0
3832	-0.000447451	        0	        0	        0
3832.1	-0.000447403	        0	        0	        0
3832.2	-0.000447355	        0	        0	        0
3832.3	-0.000447306	        0	        0	        0
3832.4	-0.000447258	        0	        0	        0
3832.5	-0.000447209	        0	        0	        0
3832.6	-0.00044716	        0	        0	        0
3832.7	-0.000447111	        0	        0	        0
3832.8	-0.000447063	        0	        0	        0
3832.9	-0.000447014	        0	        0	        0
3833	-0.000446965	        0	        0	        0
3833.1	-0.000446916	        0	        0	        0
3833.2	-0.000446867	        0	        0	        0
3833.3	-0.000446818	        0	        0	        0
3833.4	-0.000446769	        0	        0	        0
3833.5	-0.000446719	        0	        0	        0
3833.6	-0.00044667	        0	        0	        0
3833.7	-0.000446621	        0	        0	        0
3833.8	-0.000446572	        0	        0	        0
3833.9	-0.000446522	        0	        0	        0
3834	-0.000446473	        0	        0	        0
3834.1	-0.000446423	        0	        0	        0
3834.2	-0.000446374	        0	        0	        0
3834.3	-0.000446324	        0	        0	        0
3834.4	-0.000446275	        0	        0	        0
3834.5	-0.000446225	        0	        0	        0
3834.6	-0.000446176	        0	        0	        0
3834.7	-0.000446126	        0	        0	        0
3834.8	-0.000446077	        0	        0	        0
3834.9	-0.000446027	        0	        0	        0
3835	-0.000445977	        0	        0	        0
3835.1	-0.000445928	        0	        0	        0
3835.2	-0.000445878	        0	        0	        0
3835.3	-0.000445828	        0	        0	        0
3835.4	-0.000445778	        0	        0	        0
3835.5	-0.000445729	        0	        0	        0
3835.6	-0.000445679	        0	        0	        0
3835.7	-0.000445629	        0	        0	        0
3835.8	-0.000445579	        0	        0	        0
3835.9	-0.000445529	        0	        0	        0
3836	-0.000445479	        0	        0	        0
3836.1	-0.000445429	        0	        0	        0
3836.2	-0.000445379	        0	        0	        0
3836.3	-0.000445329	        0	        0	        0
3836.4	-0.000445279	        0	        0	        0
3836.5	-0.000445229	        0	        0	        0
3836.6	-0.000445179	        0	        0	        0
3836.7	-0.000445129	        0	        0	        0
3836.8	-0.000445079	        0	        0	        0
3836.9	-0.000445028	        0	        0	        0
3837	-0.000444978	        0	        0	        0
3837.1	-0.000444928	        0	        0	        0
3837.2	-0.000444877	        0	        0	        0
3837.3	-0.000444827	        0	        0	        0
3837.4	-0.000444777	        0	        0	        0
3837.5	-0.000444726	        0	        0	        0
3837.6	-0.000444676	        0	        0	        0
3837.7	-0.000444625	        0	        0	        0
3837.8	-0.000444575	        0	        0	        0
3837.9	-0.000444524	        0	        0	        0
3838	-0.000444473	        0	        0	        0
3838.1	-0.000444423	        0	        0	        0
3838.2	-0.000444372	        0	        0	        0
3838.3	-0.000444321	        0	        0	        0
3838.4	-0.00044427	        0	        0	        0
3838.5	-0.000444219	        0	        0	        0
3838.6	-0.000444168	        0	        0	        0
3838.7	-0.000444117	        0	        0	        0
3838.8	-0.000444066	        0	        0	        0
3838.9	-0.000444015	        0	        0	        0
3839	-0.000443964	        0	        0	        0
3839.1	-0.000443913	        0	        0	        0
3839.2	-0.000443861	        0	        0	        0
3839.3	-0.00044381	        0	        0	        0
3839.4	-0.000443759	        0	        0	        0
3839.5	-0.000443707	        0	        0	        0
3839.6	-0.000443656	        0	        0	        0
3839.7	-0.000443604	        0	        0	        0
3839.8	-0.000443553	        0	        0	        0
3839.9	-0.000443501	        0	        0	        0
3840	-0.00044345	        0	        0	        0
3840.1	-0.000443398	        0	        0	        0
3840.2	-0.000443346	        0	        0	        0
3840.3	-0.000443294	        0	        0	        0
3840.4	-0.000443242	        0	        0	        0
3840.5	-0.00044319	        0	        0	        0
3840.6	-0.000443138	        0	        0	        0
3840.7	-0.000443086	        0	        0	        0
